Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time,Source
6,BubbleSortUntilNoChange,int,1000,averageCase,89,1.38,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,90,1.37,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,91,1.35,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,92,1.31,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,93,1.31,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,94,1.34,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,95,1.31,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,96,1.35,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,97,1.33,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,98,1.32,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,99,1.33,Mac
6,BubbleSortUntilNoChange,int,1000,averageCase,100,1.4,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,1,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,2,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,3,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,4,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,5,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,6,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,7,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,8,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,9,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,10,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,11,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,12,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,13,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,14,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,15,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,16,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,17,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,18,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,19,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,20,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,21,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,22,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,23,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,24,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,25,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,26,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,27,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,28,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,29,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,30,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,31,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,32,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,33,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,34,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,35,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,36,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,37,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,38,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,39,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,40,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,41,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,42,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,43,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,44,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,45,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,46,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,47,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,48,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,49,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,50,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,51,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,52,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,53,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,54,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,55,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,56,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,57,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,58,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,59,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,60,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,61,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,62,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,63,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,64,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,65,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,66,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,67,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,68,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,69,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,70,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,71,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,72,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,73,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,74,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,75,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,76,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,77,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,78,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,79,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,80,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,81,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,82,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,83,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,84,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,85,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,86,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,87,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,88,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,89,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,90,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,91,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,92,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,93,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,94,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,95,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,96,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,97,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,98,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,99,0.01,Mac
7,BubbleSortUntilNoChange,int,10000,bestCase,100,0.01,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,1,168.07,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,2,169.05,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,3,172.53,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,4,177.88,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,5,225.93,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,6,255.93,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,7,172.9,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,8,173.81,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,9,171.04,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,10,168.89,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,11,169.56,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,12,168.49,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,13,168.88,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,14,168.01,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,15,167.43,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,16,169.36,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,17,168.14,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,18,167.19,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,19,169.21,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,20,167.38,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,21,167.88,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,22,173.14,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,23,173.24,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,24,168.23,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,25,166.22,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,26,166.24,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,27,177.19,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,28,166.47,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,29,174.26,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,30,183.41,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,31,171.45,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,32,170.13,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,33,167.99,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,34,171.45,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,35,168.7,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,36,169.33,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,37,170.66,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,38,172.25,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,39,167.87,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,40,166.64,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,41,168.57,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,42,172.58,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,43,170.74,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,44,170.97,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,45,170.4,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,46,168.67,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,47,167.89,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,48,175.26,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,49,168.01,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,50,168.5,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,51,166.47,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,52,166.43,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,53,170.26,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,54,171.78,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,55,169.4,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,56,170.07,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,57,170.05,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,58,168.71,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,59,187.41,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,60,168.04,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,61,168.12,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,62,167.12,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,63,167.93,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,64,167.82,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,65,168.48,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,66,169.1,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,67,167.53,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,68,167.82,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,69,173.56,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,70,171.68,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,71,173.26,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,72,174.47,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,73,174.65,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,74,167.73,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,75,167.25,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,76,169.48,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,77,169.32,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,78,168.08,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,79,167.54,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,80,182.94,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,81,166.95,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,82,167.45,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,83,167.79,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,84,167.04,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,85,172.94,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,86,169.03,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,87,169.7,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,88,167.64,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,89,171.5,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,90,170.07,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,91,168.16,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,92,168.62,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,93,167.38,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,94,170.96,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,95,172.01,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,96,172.5,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,97,168.16,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,98,167.81,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,99,168.12,Mac
8,BubbleSortUntilNoChange,int,10000,worstCase,100,167.89,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,1,135.25,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,2,131.64,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,3,132.85,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,4,133.53,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,5,130.89,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,6,134.46,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,7,131.99,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,8,134.1,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,9,136.52,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,10,129.97,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,11,134.45,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,12,144.18,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,13,142.64,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,14,148.34,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,15,145.69,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,16,144.4,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,17,140.17,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,18,135.51,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,19,137.97,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,20,140.52,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,21,136.49,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,22,138.83,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,23,136.81,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,24,132.48,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,25,131.78,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,26,133.83,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,27,131.8,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,28,131.67,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,29,142.83,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,30,142.03,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,31,133.85,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,32,128.79,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,33,133.32,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,34,132.49,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,35,131.0,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,36,133.68,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,37,132.17,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,38,132.43,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,39,132.41,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,40,130.34,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,41,131.82,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,42,132.8,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,43,133.15,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,44,133.0,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,45,135.53,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,46,132.15,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,47,132.54,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,48,133.11,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,49,139.87,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,50,136.63,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,51,131.47,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,52,131.7,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,53,128.7,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,54,133.33,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,55,132.52,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,56,132.75,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,57,135.79,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,58,133.32,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,59,137.86,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,60,132.23,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,61,132.28,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,62,132.5,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,63,126.29,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,64,129.74,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,65,133.15,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,66,134.31,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,67,133.2,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,68,133.26,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,69,133.62,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,70,132.32,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,71,132.85,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,72,135.45,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,73,133.72,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,74,133.69,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,75,133.56,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,76,136.2,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,77,131.36,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,78,133.55,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,79,134.26,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,80,138.09,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,81,135.55,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,82,134.14,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,83,138.19,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,84,135.84,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,85,131.9,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,86,133.47,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,87,132.32,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,88,130.69,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,89,134.37,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,90,134.37,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,91,133.53,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,92,131.43,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,93,132.92,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,94,131.74,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,95,128.92,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,96,132.08,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,97,135.3,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,98,128.92,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,99,132.44,Mac
9,BubbleSortUntilNoChange,int,10000,averageCase,100,130.47,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,1,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,2,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,3,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,4,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,5,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,6,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,7,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,8,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,9,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,10,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,11,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,12,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,13,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,14,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,15,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,16,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,17,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,18,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,19,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,20,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,21,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,22,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,23,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,24,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,25,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,26,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,27,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,28,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,29,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,30,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,31,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,32,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,33,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,34,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,35,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,36,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,37,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,38,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,39,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,40,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,41,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,42,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,43,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,44,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,45,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,46,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,47,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,48,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,49,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,50,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,51,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,52,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,53,0.01,Mac
10,BubbleSortUntilNoChange,long,100,bestCase,54,0.01,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,1,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,2,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,3,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,4,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,5,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,6,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,7,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,8,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,9,0.08,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,10,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,11,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,12,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,13,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,14,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,15,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,16,0.09,Mac
11,BubbleSortUntilNoChange,long,100,worstCase,17,0.09,Mac
