Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time(ms)
165,SelectionSortGPT,int,100,averageCase,54,0.10
165,SelectionSortGPT,int,100,averageCase,55,0.10
165,SelectionSortGPT,int,100,averageCase,56,0.10
165,SelectionSortGPT,int,100,averageCase,57,0.10
165,SelectionSortGPT,int,100,averageCase,58,0.10
165,SelectionSortGPT,int,100,averageCase,59,0.10
165,SelectionSortGPT,int,100,averageCase,60,0.10
165,SelectionSortGPT,int,100,averageCase,61,0.12
165,SelectionSortGPT,int,100,averageCase,62,0.10
165,SelectionSortGPT,int,100,averageCase,63,0.10
165,SelectionSortGPT,int,100,averageCase,64,0.10
165,SelectionSortGPT,int,100,averageCase,65,0.10
165,SelectionSortGPT,int,100,averageCase,66,0.10
165,SelectionSortGPT,int,100,averageCase,67,0.10
165,SelectionSortGPT,int,100,averageCase,68,0.10
165,SelectionSortGPT,int,100,averageCase,69,0.10
165,SelectionSortGPT,int,100,averageCase,70,0.10
165,SelectionSortGPT,int,100,averageCase,71,0.11
165,SelectionSortGPT,int,100,averageCase,72,0.10
165,SelectionSortGPT,int,100,averageCase,73,0.10
165,SelectionSortGPT,int,100,averageCase,74,0.10
165,SelectionSortGPT,int,100,averageCase,75,0.11
165,SelectionSortGPT,int,100,averageCase,76,0.10
165,SelectionSortGPT,int,100,averageCase,77,0.10
165,SelectionSortGPT,int,100,averageCase,78,0.10
165,SelectionSortGPT,int,100,averageCase,79,0.10
165,SelectionSortGPT,int,100,averageCase,80,0.10
165,SelectionSortGPT,int,100,averageCase,81,0.11
165,SelectionSortGPT,int,100,averageCase,82,0.10
165,SelectionSortGPT,int,100,averageCase,83,0.10
165,SelectionSortGPT,int,100,averageCase,84,0.10
165,SelectionSortGPT,int,100,averageCase,85,0.10
165,SelectionSortGPT,int,100,averageCase,86,0.10
165,SelectionSortGPT,int,100,averageCase,87,0.10
165,SelectionSortGPT,int,100,averageCase,88,0.10
165,SelectionSortGPT,int,100,averageCase,89,0.10
165,SelectionSortGPT,int,100,averageCase,90,0.10
165,SelectionSortGPT,int,100,averageCase,91,0.10
165,SelectionSortGPT,int,100,averageCase,92,0.10
165,SelectionSortGPT,int,100,averageCase,93,0.10
165,SelectionSortGPT,int,100,averageCase,94,0.10
165,SelectionSortGPT,int,100,averageCase,95,0.10
165,SelectionSortGPT,int,100,averageCase,96,0.10
165,SelectionSortGPT,int,100,averageCase,97,0.10
165,SelectionSortGPT,int,100,averageCase,98,0.10
165,SelectionSortGPT,int,100,averageCase,99,0.10
165,SelectionSortGPT,int,100,averageCase,100,0.10
166,SelectionSortGPT,int,1000,bestCase,1,0.51
166,SelectionSortGPT,int,1000,bestCase,2,0.52
166,SelectionSortGPT,int,1000,bestCase,3,0.52
166,SelectionSortGPT,int,1000,bestCase,4,0.51
166,SelectionSortGPT,int,1000,bestCase,5,0.51
166,SelectionSortGPT,int,1000,bestCase,6,0.53
166,SelectionSortGPT,int,1000,bestCase,7,0.51
166,SelectionSortGPT,int,1000,bestCase,8,0.51
166,SelectionSortGPT,int,1000,bestCase,9,0.52
166,SelectionSortGPT,int,1000,bestCase,10,0.51
166,SelectionSortGPT,int,1000,bestCase,11,0.51
166,SelectionSortGPT,int,1000,bestCase,12,0.53
166,SelectionSortGPT,int,1000,bestCase,13,0.51
166,SelectionSortGPT,int,1000,bestCase,14,0.51
166,SelectionSortGPT,int,1000,bestCase,15,0.52
166,SelectionSortGPT,int,1000,bestCase,16,0.52
166,SelectionSortGPT,int,1000,bestCase,17,0.51
166,SelectionSortGPT,int,1000,bestCase,18,0.52
166,SelectionSortGPT,int,1000,bestCase,19,0.51
166,SelectionSortGPT,int,1000,bestCase,20,0.51
166,SelectionSortGPT,int,1000,bestCase,21,0.53
166,SelectionSortGPT,int,1000,bestCase,22,0.51
166,SelectionSortGPT,int,1000,bestCase,23,0.51
166,SelectionSortGPT,int,1000,bestCase,24,0.52
166,SelectionSortGPT,int,1000,bestCase,25,0.52
166,SelectionSortGPT,int,1000,bestCase,26,0.52
166,SelectionSortGPT,int,1000,bestCase,27,0.51
166,SelectionSortGPT,int,1000,bestCase,28,0.51
166,SelectionSortGPT,int,1000,bestCase,29,0.52
166,SelectionSortGPT,int,1000,bestCase,30,0.52
166,SelectionSortGPT,int,1000,bestCase,31,0.51
166,SelectionSortGPT,int,1000,bestCase,32,0.52
166,SelectionSortGPT,int,1000,bestCase,33,0.51
166,SelectionSortGPT,int,1000,bestCase,34,0.51
166,SelectionSortGPT,int,1000,bestCase,35,0.52
166,SelectionSortGPT,int,1000,bestCase,36,0.51
166,SelectionSortGPT,int,1000,bestCase,37,0.51
166,SelectionSortGPT,int,1000,bestCase,38,0.52
166,SelectionSortGPT,int,1000,bestCase,39,0.52
166,SelectionSortGPT,int,1000,bestCase,40,0.52
166,SelectionSortGPT,int,1000,bestCase,41,0.52
166,SelectionSortGPT,int,1000,bestCase,42,0.51
166,SelectionSortGPT,int,1000,bestCase,43,0.51
166,SelectionSortGPT,int,1000,bestCase,44,0.52
166,SelectionSortGPT,int,1000,bestCase,45,0.51
166,SelectionSortGPT,int,1000,bestCase,46,0.51
166,SelectionSortGPT,int,1000,bestCase,47,0.52
166,SelectionSortGPT,int,1000,bestCase,48,0.51
166,SelectionSortGPT,int,1000,bestCase,49,0.52
166,SelectionSortGPT,int,1000,bestCase,50,0.51
166,SelectionSortGPT,int,1000,bestCase,51,0.51
166,SelectionSortGPT,int,1000,bestCase,52,0.52
166,SelectionSortGPT,int,1000,bestCase,53,0.51
166,SelectionSortGPT,int,1000,bestCase,54,0.51
166,SelectionSortGPT,int,1000,bestCase,55,0.53
166,SelectionSortGPT,int,1000,bestCase,56,0.51
166,SelectionSortGPT,int,1000,bestCase,57,0.52
166,SelectionSortGPT,int,1000,bestCase,58,0.52
166,SelectionSortGPT,int,1000,bestCase,59,0.52
166,SelectionSortGPT,int,1000,bestCase,60,0.51
166,SelectionSortGPT,int,1000,bestCase,61,0.52
166,SelectionSortGPT,int,1000,bestCase,62,0.51
166,SelectionSortGPT,int,1000,bestCase,63,0.51
166,SelectionSortGPT,int,1000,bestCase,64,0.52
166,SelectionSortGPT,int,1000,bestCase,65,0.52
166,SelectionSortGPT,int,1000,bestCase,66,0.51
166,SelectionSortGPT,int,1000,bestCase,67,0.52
166,SelectionSortGPT,int,1000,bestCase,68,0.51
166,SelectionSortGPT,int,1000,bestCase,69,0.51
166,SelectionSortGPT,int,1000,bestCase,70,0.52
166,SelectionSortGPT,int,1000,bestCase,71,0.51
166,SelectionSortGPT,int,1000,bestCase,72,0.52
166,SelectionSortGPT,int,1000,bestCase,73,0.51
166,SelectionSortGPT,int,1000,bestCase,74,0.52
166,SelectionSortGPT,int,1000,bestCase,75,0.52
166,SelectionSortGPT,int,1000,bestCase,76,0.51
166,SelectionSortGPT,int,1000,bestCase,77,0.51
166,SelectionSortGPT,int,1000,bestCase,78,0.53
166,SelectionSortGPT,int,1000,bestCase,79,0.51
166,SelectionSortGPT,int,1000,bestCase,80,0.51
166,SelectionSortGPT,int,1000,bestCase,81,0.53
166,SelectionSortGPT,int,1000,bestCase,82,0.52
166,SelectionSortGPT,int,1000,bestCase,83,0.52
166,SelectionSortGPT,int,1000,bestCase,84,0.53
166,SelectionSortGPT,int,1000,bestCase,85,0.51
166,SelectionSortGPT,int,1000,bestCase,86,0.51
166,SelectionSortGPT,int,1000,bestCase,87,0.52
166,SelectionSortGPT,int,1000,bestCase,88,0.51
166,SelectionSortGPT,int,1000,bestCase,89,0.51
166,SelectionSortGPT,int,1000,bestCase,90,0.52
166,SelectionSortGPT,int,1000,bestCase,91,0.51
166,SelectionSortGPT,int,1000,bestCase,92,0.51
166,SelectionSortGPT,int,1000,bestCase,93,0.52
166,SelectionSortGPT,int,1000,bestCase,94,0.51
166,SelectionSortGPT,int,1000,bestCase,95,0.52
166,SelectionSortGPT,int,1000,bestCase,96,0.51
166,SelectionSortGPT,int,1000,bestCase,97,0.52
166,SelectionSortGPT,int,1000,bestCase,98,0.52
166,SelectionSortGPT,int,1000,bestCase,99,0.51
166,SelectionSortGPT,int,1000,bestCase,100,0.53
167,SelectionSortGPT,int,1000,worstCase,1,0.51
167,SelectionSortGPT,int,1000,worstCase,2,0.51
167,SelectionSortGPT,int,1000,worstCase,3,0.51
167,SelectionSortGPT,int,1000,worstCase,4,0.51
167,SelectionSortGPT,int,1000,worstCase,5,0.52
167,SelectionSortGPT,int,1000,worstCase,6,0.51
167,SelectionSortGPT,int,1000,worstCase,7,0.51
167,SelectionSortGPT,int,1000,worstCase,8,0.52
167,SelectionSortGPT,int,1000,worstCase,9,0.50
167,SelectionSortGPT,int,1000,worstCase,10,0.51
167,SelectionSortGPT,int,1000,worstCase,11,0.52
167,SelectionSortGPT,int,1000,worstCase,12,0.51
167,SelectionSortGPT,int,1000,worstCase,13,0.50
167,SelectionSortGPT,int,1000,worstCase,14,0.52
167,SelectionSortGPT,int,1000,worstCase,15,0.51
167,SelectionSortGPT,int,1000,worstCase,16,0.51
167,SelectionSortGPT,int,1000,worstCase,17,0.51
167,SelectionSortGPT,int,1000,worstCase,18,0.51
167,SelectionSortGPT,int,1000,worstCase,19,0.51
167,SelectionSortGPT,int,1000,worstCase,20,0.51
167,SelectionSortGPT,int,1000,worstCase,21,0.51
167,SelectionSortGPT,int,1000,worstCase,22,0.51
167,SelectionSortGPT,int,1000,worstCase,23,0.51
167,SelectionSortGPT,int,1000,worstCase,24,0.51
167,SelectionSortGPT,int,1000,worstCase,25,0.52
167,SelectionSortGPT,int,1000,worstCase,26,0.51
167,SelectionSortGPT,int,1000,worstCase,27,0.50
167,SelectionSortGPT,int,1000,worstCase,28,0.52
167,SelectionSortGPT,int,1000,worstCase,29,0.53
167,SelectionSortGPT,int,1000,worstCase,30,0.50
167,SelectionSortGPT,int,1000,worstCase,31,0.51
167,SelectionSortGPT,int,1000,worstCase,32,0.51
167,SelectionSortGPT,int,1000,worstCase,33,0.51
167,SelectionSortGPT,int,1000,worstCase,34,0.51
167,SelectionSortGPT,int,1000,worstCase,35,0.50
167,SelectionSortGPT,int,1000,worstCase,36,0.50
167,SelectionSortGPT,int,1000,worstCase,37,0.52
167,SelectionSortGPT,int,1000,worstCase,38,0.51
167,SelectionSortGPT,int,1000,worstCase,39,0.50
167,SelectionSortGPT,int,1000,worstCase,40,0.51
167,SelectionSortGPT,int,1000,worstCase,41,0.51
167,SelectionSortGPT,int,1000,worstCase,42,0.51
167,SelectionSortGPT,int,1000,worstCase,43,0.52
167,SelectionSortGPT,int,1000,worstCase,44,0.50
167,SelectionSortGPT,int,1000,worstCase,45,0.51
167,SelectionSortGPT,int,1000,worstCase,46,0.52
167,SelectionSortGPT,int,1000,worstCase,47,0.51
167,SelectionSortGPT,int,1000,worstCase,48,0.50
167,SelectionSortGPT,int,1000,worstCase,49,0.51
167,SelectionSortGPT,int,1000,worstCase,50,0.51
167,SelectionSortGPT,int,1000,worstCase,51,0.50
167,SelectionSortGPT,int,1000,worstCase,52,0.51
167,SelectionSortGPT,int,1000,worstCase,53,0.51
167,SelectionSortGPT,int,1000,worstCase,54,0.51
167,SelectionSortGPT,int,1000,worstCase,55,0.51
167,SelectionSortGPT,int,1000,worstCase,56,0.51
167,SelectionSortGPT,int,1000,worstCase,57,0.50
167,SelectionSortGPT,int,1000,worstCase,58,0.51
167,SelectionSortGPT,int,1000,worstCase,59,0.50
167,SelectionSortGPT,int,1000,worstCase,60,0.51
167,SelectionSortGPT,int,1000,worstCase,61,0.51
167,SelectionSortGPT,int,1000,worstCase,62,0.51
167,SelectionSortGPT,int,1000,worstCase,63,0.51
167,SelectionSortGPT,int,1000,worstCase,64,0.51
167,SelectionSortGPT,int,1000,worstCase,65,0.51
167,SelectionSortGPT,int,1000,worstCase,66,0.51
167,SelectionSortGPT,int,1000,worstCase,67,0.52
167,SelectionSortGPT,int,1000,worstCase,68,0.50
167,SelectionSortGPT,int,1000,worstCase,69,0.52
167,SelectionSortGPT,int,1000,worstCase,70,0.51
167,SelectionSortGPT,int,1000,worstCase,71,0.51
167,SelectionSortGPT,int,1000,worstCase,72,0.52
167,SelectionSortGPT,int,1000,worstCase,73,0.51
167,SelectionSortGPT,int,1000,worstCase,74,0.50
167,SelectionSortGPT,int,1000,worstCase,75,0.51
167,SelectionSortGPT,int,1000,worstCase,76,0.51
167,SelectionSortGPT,int,1000,worstCase,77,0.50
167,SelectionSortGPT,int,1000,worstCase,78,0.51
167,SelectionSortGPT,int,1000,worstCase,79,0.50
167,SelectionSortGPT,int,1000,worstCase,80,0.51
167,SelectionSortGPT,int,1000,worstCase,81,0.51
167,SelectionSortGPT,int,1000,worstCase,82,0.51
167,SelectionSortGPT,int,1000,worstCase,83,0.51
167,SelectionSortGPT,int,1000,worstCase,84,0.51
167,SelectionSortGPT,int,1000,worstCase,85,0.51
167,SelectionSortGPT,int,1000,worstCase,86,0.51
167,SelectionSortGPT,int,1000,worstCase,87,0.51
167,SelectionSortGPT,int,1000,worstCase,88,0.51
167,SelectionSortGPT,int,1000,worstCase,89,0.51
167,SelectionSortGPT,int,1000,worstCase,90,0.50
167,SelectionSortGPT,int,1000,worstCase,91,0.51
167,SelectionSortGPT,int,1000,worstCase,92,0.51
167,SelectionSortGPT,int,1000,worstCase,93,0.50
167,SelectionSortGPT,int,1000,worstCase,94,0.51
167,SelectionSortGPT,int,1000,worstCase,95,0.51
167,SelectionSortGPT,int,1000,worstCase,96,0.50
167,SelectionSortGPT,int,1000,worstCase,97,0.51
167,SelectionSortGPT,int,1000,worstCase,98,0.51
167,SelectionSortGPT,int,1000,worstCase,99,0.52
167,SelectionSortGPT,int,1000,worstCase,100,0.50
168,SelectionSortGPT,int,1000,averageCase,1,0.52
168,SelectionSortGPT,int,1000,averageCase,2,0.54
168,SelectionSortGPT,int,1000,averageCase,3,0.52
168,SelectionSortGPT,int,1000,averageCase,4,0.53
168,SelectionSortGPT,int,1000,averageCase,5,0.54
168,SelectionSortGPT,int,1000,averageCase,6,0.53
168,SelectionSortGPT,int,1000,averageCase,7,0.54
168,SelectionSortGPT,int,1000,averageCase,8,0.52
168,SelectionSortGPT,int,1000,averageCase,9,0.52
168,SelectionSortGPT,int,1000,averageCase,10,0.54
168,SelectionSortGPT,int,1000,averageCase,11,0.53
168,SelectionSortGPT,int,1000,averageCase,12,0.52
168,SelectionSortGPT,int,1000,averageCase,13,0.53
168,SelectionSortGPT,int,1000,averageCase,14,0.52
168,SelectionSortGPT,int,1000,averageCase,15,0.52
168,SelectionSortGPT,int,1000,averageCase,16,0.53
168,SelectionSortGPT,int,1000,averageCase,17,0.52
168,SelectionSortGPT,int,1000,averageCase,18,0.54
168,SelectionSortGPT,int,1000,averageCase,19,0.53
168,SelectionSortGPT,int,1000,averageCase,20,0.53
168,SelectionSortGPT,int,1000,averageCase,21,0.53
168,SelectionSortGPT,int,1000,averageCase,22,0.52
168,SelectionSortGPT,int,1000,averageCase,23,0.52
168,SelectionSortGPT,int,1000,averageCase,24,0.54
168,SelectionSortGPT,int,1000,averageCase,25,0.52
168,SelectionSortGPT,int,1000,averageCase,26,0.53
168,SelectionSortGPT,int,1000,averageCase,27,0.53
168,SelectionSortGPT,int,1000,averageCase,28,0.52
168,SelectionSortGPT,int,1000,averageCase,29,0.54
168,SelectionSortGPT,int,1000,averageCase,30,0.52
168,SelectionSortGPT,int,1000,averageCase,31,0.52
168,SelectionSortGPT,int,1000,averageCase,32,0.53
168,SelectionSortGPT,int,1000,averageCase,33,0.52
168,SelectionSortGPT,int,1000,averageCase,34,0.52
168,SelectionSortGPT,int,1000,averageCase,35,0.53
168,SelectionSortGPT,int,1000,averageCase,36,0.52
168,SelectionSortGPT,int,1000,averageCase,37,0.53
168,SelectionSortGPT,int,1000,averageCase,38,0.53
168,SelectionSortGPT,int,1000,averageCase,39,0.52
168,SelectionSortGPT,int,1000,averageCase,40,0.53
168,SelectionSortGPT,int,1000,averageCase,41,0.53
168,SelectionSortGPT,int,1000,averageCase,42,0.54
168,SelectionSortGPT,int,1000,averageCase,43,0.53
168,SelectionSortGPT,int,1000,averageCase,44,0.52
168,SelectionSortGPT,int,1000,averageCase,45,0.53
168,SelectionSortGPT,int,1000,averageCase,46,0.53
168,SelectionSortGPT,int,1000,averageCase,47,0.53
168,SelectionSortGPT,int,1000,averageCase,48,0.53
168,SelectionSortGPT,int,1000,averageCase,49,0.54
168,SelectionSortGPT,int,1000,averageCase,50,0.52
168,SelectionSortGPT,int,1000,averageCase,51,0.53
168,SelectionSortGPT,int,1000,averageCase,52,0.53
168,SelectionSortGPT,int,1000,averageCase,53,0.52
168,SelectionSortGPT,int,1000,averageCase,54,0.53
168,SelectionSortGPT,int,1000,averageCase,55,0.52
168,SelectionSortGPT,int,1000,averageCase,56,0.52
168,SelectionSortGPT,int,1000,averageCase,57,0.54
168,SelectionSortGPT,int,1000,averageCase,58,0.52
168,SelectionSortGPT,int,1000,averageCase,59,0.52
168,SelectionSortGPT,int,1000,averageCase,60,0.54
168,SelectionSortGPT,int,1000,averageCase,61,0.52
168,SelectionSortGPT,int,1000,averageCase,62,0.53
168,SelectionSortGPT,int,1000,averageCase,63,0.53
168,SelectionSortGPT,int,1000,averageCase,64,0.52
168,SelectionSortGPT,int,1000,averageCase,65,0.54
168,SelectionSortGPT,int,1000,averageCase,66,0.52
168,SelectionSortGPT,int,1000,averageCase,67,0.52
168,SelectionSortGPT,int,1000,averageCase,68,0.53
168,SelectionSortGPT,int,1000,averageCase,69,0.52
168,SelectionSortGPT,int,1000,averageCase,70,0.53
168,SelectionSortGPT,int,1000,averageCase,71,0.67
168,SelectionSortGPT,int,1000,averageCase,72,0.68
168,SelectionSortGPT,int,1000,averageCase,73,0.67
168,SelectionSortGPT,int,1000,averageCase,74,0.58
168,SelectionSortGPT,int,1000,averageCase,75,0.53
168,SelectionSortGPT,int,1000,averageCase,76,0.52
168,SelectionSortGPT,int,1000,averageCase,77,0.52
168,SelectionSortGPT,int,1000,averageCase,78,0.53
168,SelectionSortGPT,int,1000,averageCase,79,0.53
168,SelectionSortGPT,int,1000,averageCase,80,0.52
168,SelectionSortGPT,int,1000,averageCase,81,0.53
168,SelectionSortGPT,int,1000,averageCase,82,0.53
168,SelectionSortGPT,int,1000,averageCase,83,0.52
168,SelectionSortGPT,int,1000,averageCase,84,0.53
168,SelectionSortGPT,int,1000,averageCase,85,0.52
168,SelectionSortGPT,int,1000,averageCase,86,0.54
168,SelectionSortGPT,int,1000,averageCase,87,0.53
168,SelectionSortGPT,int,1000,averageCase,88,0.53
168,SelectionSortGPT,int,1000,averageCase,89,0.53
168,SelectionSortGPT,int,1000,averageCase,90,0.52
168,SelectionSortGPT,int,1000,averageCase,91,0.53
168,SelectionSortGPT,int,1000,averageCase,92,0.53
168,SelectionSortGPT,int,1000,averageCase,93,0.52
168,SelectionSortGPT,int,1000,averageCase,94,0.52
168,SelectionSortGPT,int,1000,averageCase,95,0.54
168,SelectionSortGPT,int,1000,averageCase,96,0.52
168,SelectionSortGPT,int,1000,averageCase,97,0.53
168,SelectionSortGPT,int,1000,averageCase,98,0.52
168,SelectionSortGPT,int,1000,averageCase,99,0.52
168,SelectionSortGPT,int,1000,averageCase,100,0.53
169,SelectionSortGPT,int,10000,bestCase,1,50.69
169,SelectionSortGPT,int,10000,bestCase,2,50.60
169,SelectionSortGPT,int,10000,bestCase,3,50.64
169,SelectionSortGPT,int,10000,bestCase,4,50.65
169,SelectionSortGPT,int,10000,bestCase,5,50.63
169,SelectionSortGPT,int,10000,bestCase,6,51.00
169,SelectionSortGPT,int,10000,bestCase,7,50.62
169,SelectionSortGPT,int,10000,bestCase,8,50.66
169,SelectionSortGPT,int,10000,bestCase,9,50.66
169,SelectionSortGPT,int,10000,bestCase,10,50.80
169,SelectionSortGPT,int,10000,bestCase,11,51.37
169,SelectionSortGPT,int,10000,bestCase,12,50.67
169,SelectionSortGPT,int,10000,bestCase,13,50.38
169,SelectionSortGPT,int,10000,bestCase,14,50.40
169,SelectionSortGPT,int,10000,bestCase,15,50.64
169,SelectionSortGPT,int,10000,bestCase,16,50.64
169,SelectionSortGPT,int,10000,bestCase,17,50.58
169,SelectionSortGPT,int,10000,bestCase,18,50.64
169,SelectionSortGPT,int,10000,bestCase,19,50.54
169,SelectionSortGPT,int,10000,bestCase,20,50.60
169,SelectionSortGPT,int,10000,bestCase,21,50.59
169,SelectionSortGPT,int,10000,bestCase,22,50.67
169,SelectionSortGPT,int,10000,bestCase,23,50.71
169,SelectionSortGPT,int,10000,bestCase,24,50.63
169,SelectionSortGPT,int,10000,bestCase,25,50.68
169,SelectionSortGPT,int,10000,bestCase,26,50.61
169,SelectionSortGPT,int,10000,bestCase,27,50.69
169,SelectionSortGPT,int,10000,bestCase,28,50.64
169,SelectionSortGPT,int,10000,bestCase,29,50.65
169,SelectionSortGPT,int,10000,bestCase,30,50.64
169,SelectionSortGPT,int,10000,bestCase,31,51.05
169,SelectionSortGPT,int,10000,bestCase,32,50.42
169,SelectionSortGPT,int,10000,bestCase,33,50.50
169,SelectionSortGPT,int,10000,bestCase,34,50.34
169,SelectionSortGPT,int,10000,bestCase,35,50.39
169,SelectionSortGPT,int,10000,bestCase,36,50.35
169,SelectionSortGPT,int,10000,bestCase,37,50.51
169,SelectionSortGPT,int,10000,bestCase,38,50.53
169,SelectionSortGPT,int,10000,bestCase,39,50.40
169,SelectionSortGPT,int,10000,bestCase,40,50.43
169,SelectionSortGPT,int,10000,bestCase,41,50.39
169,SelectionSortGPT,int,10000,bestCase,42,50.48
169,SelectionSortGPT,int,10000,bestCase,43,50.76
169,SelectionSortGPT,int,10000,bestCase,44,50.39
169,SelectionSortGPT,int,10000,bestCase,45,50.43
169,SelectionSortGPT,int,10000,bestCase,46,50.40
169,SelectionSortGPT,int,10000,bestCase,47,50.43
169,SelectionSortGPT,int,10000,bestCase,48,50.44
169,SelectionSortGPT,int,10000,bestCase,49,50.54
169,SelectionSortGPT,int,10000,bestCase,50,50.43
169,SelectionSortGPT,int,10000,bestCase,51,51.58
169,SelectionSortGPT,int,10000,bestCase,52,50.75
169,SelectionSortGPT,int,10000,bestCase,53,50.41
169,SelectionSortGPT,int,10000,bestCase,54,50.40
169,SelectionSortGPT,int,10000,bestCase,55,50.55
169,SelectionSortGPT,int,10000,bestCase,56,50.61
169,SelectionSortGPT,int,10000,bestCase,57,50.58
169,SelectionSortGPT,int,10000,bestCase,58,50.60
169,SelectionSortGPT,int,10000,bestCase,59,50.65
169,SelectionSortGPT,int,10000,bestCase,60,50.63
169,SelectionSortGPT,int,10000,bestCase,61,50.64
169,SelectionSortGPT,int,10000,bestCase,62,50.63
169,SelectionSortGPT,int,10000,bestCase,63,50.68
169,SelectionSortGPT,int,10000,bestCase,64,50.66
169,SelectionSortGPT,int,10000,bestCase,65,50.50
169,SelectionSortGPT,int,10000,bestCase,66,50.43
169,SelectionSortGPT,int,10000,bestCase,67,50.44
169,SelectionSortGPT,int,10000,bestCase,68,50.44
169,SelectionSortGPT,int,10000,bestCase,69,50.38
169,SelectionSortGPT,int,10000,bestCase,70,50.52
169,SelectionSortGPT,int,10000,bestCase,71,50.36
169,SelectionSortGPT,int,10000,bestCase,72,51.14
169,SelectionSortGPT,int,10000,bestCase,73,50.58
169,SelectionSortGPT,int,10000,bestCase,74,50.56
169,SelectionSortGPT,int,10000,bestCase,75,50.49
169,SelectionSortGPT,int,10000,bestCase,76,50.41
169,SelectionSortGPT,int,10000,bestCase,77,50.44
169,SelectionSortGPT,int,10000,bestCase,78,50.41
169,SelectionSortGPT,int,10000,bestCase,79,50.38
169,SelectionSortGPT,int,10000,bestCase,80,50.95
169,SelectionSortGPT,int,10000,bestCase,81,50.42
169,SelectionSortGPT,int,10000,bestCase,82,50.46
169,SelectionSortGPT,int,10000,bestCase,83,50.39
169,SelectionSortGPT,int,10000,bestCase,84,50.45
169,SelectionSortGPT,int,10000,bestCase,85,50.52
169,SelectionSortGPT,int,10000,bestCase,86,50.73
169,SelectionSortGPT,int,10000,bestCase,87,50.39
169,SelectionSortGPT,int,10000,bestCase,88,50.44
169,SelectionSortGPT,int,10000,bestCase,89,50.38
169,SelectionSortGPT,int,10000,bestCase,90,50.43
169,SelectionSortGPT,int,10000,bestCase,91,50.41
169,SelectionSortGPT,int,10000,bestCase,92,50.95
169,SelectionSortGPT,int,10000,bestCase,93,50.59
169,SelectionSortGPT,int,10000,bestCase,94,50.63
169,SelectionSortGPT,int,10000,bestCase,95,50.34
169,SelectionSortGPT,int,10000,bestCase,96,50.59
169,SelectionSortGPT,int,10000,bestCase,97,50.68
169,SelectionSortGPT,int,10000,bestCase,98,50.65
169,SelectionSortGPT,int,10000,bestCase,99,50.66
169,SelectionSortGPT,int,10000,bestCase,100,50.69
170,SelectionSortGPT,int,10000,worstCase,1,49.78
170,SelectionSortGPT,int,10000,worstCase,2,49.75
170,SelectionSortGPT,int,10000,worstCase,3,50.19
170,SelectionSortGPT,int,10000,worstCase,4,49.53
170,SelectionSortGPT,int,10000,worstCase,5,49.50
170,SelectionSortGPT,int,10000,worstCase,6,49.49
170,SelectionSortGPT,int,10000,worstCase,7,50.39
170,SelectionSortGPT,int,10000,worstCase,8,49.66
170,SelectionSortGPT,int,10000,worstCase,9,49.65
170,SelectionSortGPT,int,10000,worstCase,10,49.70
170,SelectionSortGPT,int,10000,worstCase,11,49.62
170,SelectionSortGPT,int,10000,worstCase,12,50.12
170,SelectionSortGPT,int,10000,worstCase,13,49.66
170,SelectionSortGPT,int,10000,worstCase,14,49.72
170,SelectionSortGPT,int,10000,worstCase,15,49.67
170,SelectionSortGPT,int,10000,worstCase,16,49.71
170,SelectionSortGPT,int,10000,worstCase,17,49.70
170,SelectionSortGPT,int,10000,worstCase,18,49.64
170,SelectionSortGPT,int,10000,worstCase,19,49.59
170,SelectionSortGPT,int,10000,worstCase,20,49.64
170,SelectionSortGPT,int,10000,worstCase,21,49.49
170,SelectionSortGPT,int,10000,worstCase,22,49.51
170,SelectionSortGPT,int,10000,worstCase,23,50.37
170,SelectionSortGPT,int,10000,worstCase,24,49.69
170,SelectionSortGPT,int,10000,worstCase,25,49.61
170,SelectionSortGPT,int,10000,worstCase,26,49.63
170,SelectionSortGPT,int,10000,worstCase,27,49.51
170,SelectionSortGPT,int,10000,worstCase,28,49.64
170,SelectionSortGPT,int,10000,worstCase,29,49.45
170,SelectionSortGPT,int,10000,worstCase,30,49.51
170,SelectionSortGPT,int,10000,worstCase,31,49.46
170,SelectionSortGPT,int,10000,worstCase,32,49.45
170,SelectionSortGPT,int,10000,worstCase,33,49.58
170,SelectionSortGPT,int,10000,worstCase,34,49.54
170,SelectionSortGPT,int,10000,worstCase,35,49.50
170,SelectionSortGPT,int,10000,worstCase,36,49.60
170,SelectionSortGPT,int,10000,worstCase,37,49.54
170,SelectionSortGPT,int,10000,worstCase,38,49.46
170,SelectionSortGPT,int,10000,worstCase,39,49.55
170,SelectionSortGPT,int,10000,worstCase,40,49.48
170,SelectionSortGPT,int,10000,worstCase,41,49.53
170,SelectionSortGPT,int,10000,worstCase,42,49.52
170,SelectionSortGPT,int,10000,worstCase,43,49.98
170,SelectionSortGPT,int,10000,worstCase,44,50.53
170,SelectionSortGPT,int,10000,worstCase,45,49.58
170,SelectionSortGPT,int,10000,worstCase,46,49.56
170,SelectionSortGPT,int,10000,worstCase,47,49.65
170,SelectionSortGPT,int,10000,worstCase,48,49.42
170,SelectionSortGPT,int,10000,worstCase,49,49.70
170,SelectionSortGPT,int,10000,worstCase,50,49.56
170,SelectionSortGPT,int,10000,worstCase,51,49.43
170,SelectionSortGPT,int,10000,worstCase,52,49.48
170,SelectionSortGPT,int,10000,worstCase,53,49.48
